yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,train_station
jumkhxyW9r1QimpwlG8f_w,10.0,1.0,11.0,1.0,,9.0,5.0,,,,,,,,,1.0
k1swCnAbE-uvV856hdp2XQ,8.0,6.0,1.0,14.0,,13.0,4.0,2.0,2.0,,1.0,7.0,2.0,,1.0,
k3riaoflafifFUSNKXbfTw,25.0,6.0,60.0,25.0,6.0,33.0,36.0,1.0,24.0,2.0,,31.0,2.0,,,
k6hzDUhbcDrwuRworXuEKA,12.0,5.0,9.0,23.0,,11.0,9.0,6.0,,,,3.0,1.0,,,
k9OjqdOpFhRTU9fLCb5sHw,4.0,,2.0,,,17.0,11.0,,5.0,,1.0,7.0,,,,
kFTmhNfFaaPsE21wyp2tWg,1.0,,5.0,5.0,2.0,21.0,5.0,,7.0,2.0,1.0,8.0,,,,
kFgjHGp-cTUK5uPaSJOORA,8.0,,27.0,18.0,6.0,24.0,19.0,,12.0,2.0,2.0,25.0,3.0,,1.0,
kNNGXQaaWSPeSH4jlPYY_w,6.0,,3.0,11.0,,10.0,5.0,1.0,1.0,,,2.0,1.0,,1.0,
kOjruVktEQ1Dz48l69fURg,,,,1.0,1.0,10.0,1.0,,1.0,,,5.0,,,,
kTLg9WzrJIujIYWKcYBGSw,5.0,3.0,3.0,8.0,,15.0,3.0,,,,1.0,12.0,,,,
kWrVV4mS-SLy-Ph_DeJSAg,16.0,1.0,15.0,2.0,,14.0,15.0,,2.0,,5.0,6.0,4.0,,,
kXq8fJVO94ApKakK-GlrJw,8.0,5.0,5.0,28.0,3.0,15.0,6.0,2.0,3.0,1.0,1.0,7.0,2.0,,1.0,
ka1_lat2boQwLMsOCiwGiA,60.0,60.0,60.0,60.0,13.0,60.0,60.0,,33.0,3.0,16.0,51.0,6.0,,8.0,
kgKMZc97EdDaq77dtTqqNQ,60.0,28.0,60.0,60.0,9.0,57.0,46.0,,11.0,2.0,7.0,29.0,4.0,,8.0,
kiRsScNQs_UdDV6jPyeCWg,11.0,,26.0,19.0,5.0,28.0,18.0,,12.0,2.0,2.0,22.0,2.0,,1.0,
kn2iEL0S3UOPkdV4Cdtbyg,18.0,7.0,1.0,3.0,,7.0,5.0,7.0,1.0,,,2.0,,,,
kyGuEhgJ7ys_T51pxtHtQw,17.0,2.0,13.0,7.0,4.0,26.0,12.0,,10.0,,,10.0,,,1.0,
kyTUAXFT4tlSd796nK2vbA,18.0,15.0,13.0,52.0,1.0,11.0,20.0,,12.0,,1.0,6.0,2.0,,,
l8OHkAB0VNur-QWZ80FAgg,4.0,1.0,10.0,,3.0,4.0,10.0,,,,,,,,,
lCwvdVeSdiUVodXCbD7ogw,4.0,,2.0,5.0,,28.0,1.0,1.0,,,,13.0,,,1.0,
lJAGnYzku5zSaLnQ_T6_GQ,36.0,8.0,35.0,14.0,5.0,47.0,38.0,1.0,4.0,5.0,5.0,30.0,2.0,,,
lL-Zq1hlHreP7qAA2sVqNg,20.0,1.0,26.0,9.0,1.0,29.0,16.0,3.0,8.0,,1.0,33.0,1.0,,2.0,
lMfEo7aF1iK8uZWoQCAyfA,,,3.0,2.0,,4.0,2.0,,2.0,1.0,,,,,,
lOCewxz6QNegZbArImNBfw,52.0,18.0,60.0,60.0,8.0,43.0,60.0,,21.0,7.0,13.0,37.0,26.0,1.0,3.0,
ldDO6kIhUfwh6KRiKatF4g,,,1.0,2.0,,7.0,,,4.0,,,1.0,,,,
lmIZ7DaxUKrksguZKaNQ7w,1.0,,4.0,4.0,,14.0,5.0,,7.0,,,8.0,,,,
lxvncNXJKThTmLmARv72pA,53.0,32.0,46.0,35.0,8.0,51.0,60.0,,10.0,,10.0,16.0,2.0,,,
m6abLI3UD-As-Z5-J-HiyA,10.0,5.0,5.0,23.0,,26.0,7.0,3.0,3.0,,,14.0,,,1.0,
mDM7-ho67ePJXd5TodtCOg,36.0,7.0,40.0,60.0,3.0,59.0,23.0,2.0,18.0,1.0,4.0,29.0,3.0,,2.0,
mMbfBqC3RHiGWGZoY0eWCg,29.0,8.0,47.0,60.0,3.0,36.0,13.0,2.0,26.0,1.0,,10.0,2.0,,,
mRvr3toGkIeaUwI5RtW0Gw,60.0,60.0,60.0,60.0,11.0,53.0,60.0,,36.0,3.0,17.0,47.0,21.0,1.0,1.0,
mSMZJj2pFvttWLpcDmgrEA,56.0,19.0,60.0,37.0,5.0,58.0,31.0,,7.0,1.0,5.0,13.0,2.0,,7.0,
mZcxUJOnsKKhEiDaiAfyHg,60.0,60.0,60.0,60.0,12.0,60.0,60.0,,45.0,2.0,14.0,54.0,16.0,1.0,,
m_enEcSpZDdF1RF65eCbvg,38.0,29.0,27.0,16.0,3.0,59.0,42.0,,11.0,,4.0,16.0,6.0,2.0,1.0,
mbmJRdYFNUKeV_toR0KfVA,46.0,8.0,60.0,60.0,2.0,43.0,49.0,,12.0,1.0,8.0,21.0,9.0,,,
miitrMzuWgi4nzNeb-yLNg,18.0,5.0,29.0,20.0,1.0,34.0,19.0,,5.0,2.0,,13.0,3.0,,1.0,
mnCOu-4S1jn1OJ7E6Xr6Kg,15.0,6.0,21.0,16.0,3.0,32.0,8.0,,6.0,2.0,6.0,29.0,,,1.0,
msT3LrLB4fhN04HYHuFsew,25.0,7.0,22.0,33.0,5.0,32.0,12.0,2.0,5.0,,,22.0,1.0,,2.0,
my1kuM1UbTH726inLe1n-g,32.0,1.0,17.0,4.0,,14.0,22.0,2.0,4.0,,9.0,3.0,6.0,,1.0,
n0zWJbWXcDk7DHzl7-1QTg,35.0,39.0,21.0,30.0,1.0,12.0,26.0,,12.0,1.0,1.0,11.0,12.0,,,
n6L5VIGunR51-D55C-eYeQ,22.0,6.0,46.0,40.0,5.0,13.0,29.0,2.0,21.0,3.0,3.0,28.0,,1.0,2.0,
n6hB6mIctJQDn-DAH7MpGg,5.0,2.0,5.0,6.0,,10.0,3.0,,1.0,,6.0,4.0,,,,
nBpaIxVLYPjY22lKMKTczw,6.0,5.0,3.0,5.0,1.0,19.0,4.0,,1.0,1.0,,1.0,3.0,,,
nRxk-JSF_rq1RKqrTfcgRg,60.0,10.0,60.0,60.0,3.0,57.0,60.0,,14.0,3.0,10.0,28.0,21.0,1.0,2.0,
nhRCkR9FY1OTpw-bv1u5Aw,21.0,7.0,57.0,39.0,2.0,14.0,35.0,,12.0,2.0,3.0,13.0,,,,
o43B4DnnQbvkdDK6AVafQg,33.0,10.0,39.0,28.0,3.0,40.0,24.0,,6.0,,4.0,18.0,1.0,,1.0,
o4qTm58NLdnncnJZVQwCmg,4.0,,2.0,4.0,,7.0,1.0,2.0,,1.0,,,,,,
oL2g9giMo-xPkx2xQ4ZkgA,1.0,1.0,3.0,4.0,1.0,6.0,2.0,,,,,1.0,3.0,,,
oRhY8XzVV0yjs75GMRJcXw,17.0,9.0,16.0,25.0,1.0,21.0,10.0,3.0,10.0,,,5.0,1.0,,1.0,
oT08T3Vpn1I7jDmrBBRMTw,28.0,6.0,37.0,60.0,5.0,50.0,17.0,2.0,10.0,,4.0,20.0,2.0,,2.0,
oUPGpWQEQzAgFjatpLzjQg,22.0,2.0,32.0,60.0,3.0,38.0,10.0,,15.0,,4.0,14.0,1.0,,,
oaBpGm6woGN69J9iRqu0Fw,16.0,9.0,30.0,10.0,,23.0,27.0,2.0,17.0,,1.0,16.0,2.0,,1.0,1.0
oi-jTQzuKRG_7q3u70LHDg,3.0,,7.0,1.0,,14.0,9.0,,1.0,,3.0,6.0,,,,
oic-xcRpi-yXG3KZ4go0mg,17.0,1.0,16.0,2.0,,16.0,17.0,,2.0,,5.0,7.0,4.0,,,
oq5KCmPFKV28BnB4hjpo_g,40.0,20.0,60.0,50.0,11.0,32.0,60.0,1.0,14.0,3.0,4.0,17.0,11.0,,3.0,1.0
oqsu3pKpgRMGHj9QItsx0A,13.0,2.0,40.0,24.0,6.0,25.0,26.0,1.0,22.0,4.0,1.0,31.0,10.0,,,
ovLJtx_ss3GJbRGTyiixYw,13.0,11.0,5.0,22.0,1.0,14.0,10.0,1.0,2.0,,,3.0,4.0,,1.0,
p4noc5fB5D3l54uik05XNA,53.0,18.0,54.0,39.0,5.0,55.0,29.0,,7.0,1.0,6.0,19.0,2.0,,7.0,
p6bLw7PS63Kbge_wyIOP8w,7.0,4.0,4.0,23.0,2.0,21.0,7.0,,10.0,1.0,1.0,13.0,2.0,,,
pCkxZc1lcqRFFtc9CG2hAw,43.0,42.0,33.0,35.0,2.0,13.0,38.0,,17.0,2.0,2.0,11.0,15.0,,,
pL4Yj7YlaNVbB0TzmOXKNw,5.0,,3.0,3.0,,18.0,12.0,,5.0,,3.0,5.0,,,,
pR_ZdNuTT19aGuBkvXcacw,53.0,30.0,60.0,33.0,16.0,35.0,60.0,1.0,6.0,,8.0,17.0,13.0,,3.0,1.0
pS8OqsnPHuC94gdcYzxXJw,12.0,2.0,3.0,17.0,1.0,14.0,7.0,7.0,1.0,,,2.0,1.0,,1.0,
pSYEUisXSN4DQ9A1BWGEQw,60.0,39.0,60.0,51.0,13.0,43.0,60.0,1.0,13.0,4.0,4.0,19.0,14.0,,3.0,1.0
pXV02Lj-jWt6rgHRQzJmqA,7.0,1.0,1.0,14.0,,8.0,5.0,1.0,4.0,,,18.0,,,1.0,
pZwxSfQYVzzXGbvLwmKypw,2.0,,2.0,5.0,,29.0,1.0,,,,,10.0,,,1.0,
p_RkMSV7_Y5tVQiAKG-iBw,4.0,,7.0,7.0,1.0,24.0,12.0,,2.0,,4.0,14.0,,,,
pfv5dzBvgOQ3LoOUrjSnqQ,15.0,11.0,9.0,12.0,2.0,25.0,6.0,1.0,1.0,1.0,,4.0,1.0,,,1.0
ptlwIBbhC6m6TdcQscf54A,12.0,4.0,8.0,12.0,1.0,18.0,6.0,2.0,8.0,,,13.0,,,,
pvD64-V2OjBUFlFs4BQ9xA,48.0,15.0,60.0,60.0,8.0,44.0,60.0,,16.0,7.0,13.0,34.0,25.0,1.0,3.0,
pzJkOyogB49bNzd_dF-6gQ,11.0,6.0,8.0,32.0,2.0,22.0,5.0,3.0,4.0,1.0,,8.0,,1.0,,
pzTBJAR0dr3xQ4tjF7ageg,21.0,4.0,21.0,23.0,5.0,35.0,20.0,4.0,7.0,1.0,,23.0,1.0,1.0,1.0,
q2EbLD93gEO5uXXx7Pk3bw,50.0,21.0,60.0,30.0,8.0,50.0,60.0,,11.0,3.0,9.0,23.0,3.0,1.0,2.0,
qJjodNeWFLxr2r40u2pqyw,1.0,1.0,8.0,2.0,,5.0,4.0,,1.0,,,4.0,,,,
qKVwVCJ_5D0iOxJYE9wSJw,60.0,60.0,60.0,60.0,11.0,54.0,60.0,,21.0,3.0,15.0,42.0,4.0,,9.0,
qWpf0lVkmjBAOGmks8tE0w,5.0,,1.0,10.0,1.0,28.0,5.0,,3.0,,1.0,13.0,,,1.0,
qpfE2YYAN4DsKo_46yv2Qg,7.0,3.0,4.0,18.0,1.0,18.0,4.0,2.0,6.0,,,10.0,,,,
qq1UaDz8MJFG6FERgLFfYQ,55.0,41.0,60.0,48.0,8.0,48.0,60.0,1.0,11.0,4.0,6.0,18.0,12.0,,3.0,1.0
qs7FgJ-UXgpbAMass0Oojg,5.0,,14.0,24.0,1.0,19.0,9.0,,13.0,1.0,1.0,24.0,,,,
qtH79N3gbcOe4ToQWBckuQ,14.0,5.0,8.0,15.0,3.0,39.0,10.0,,5.0,,,21.0,,,1.0,
qxQ2OSOZgruD0q2QI2WeKA,57.0,11.0,60.0,60.0,3.0,44.0,60.0,,17.0,1.0,10.0,25.0,17.0,1.0,,
r2jiJk3yivcLkWSSYELGcA,12.0,2.0,7.0,18.0,1.0,29.0,8.0,3.0,12.0,1.0,3.0,23.0,,,,
r2qcG59sAqqptnwL4aJGhg,15.0,4.0,25.0,15.0,1.0,15.0,10.0,,8.0,2.0,,8.0,1.0,,1.0,
rR4TZxPramoFj9hm9JOqNA,46.0,44.0,34.0,35.0,2.0,15.0,37.0,,16.0,2.0,2.0,12.0,15.0,,,
rUWn1ClI3N8aD3kMEL2xUw,22.0,6.0,24.0,28.0,2.0,34.0,16.0,2.0,8.0,1.0,5.0,11.0,1.0,,1.0,
raYrqC0DBroiAVtlkddPZg,,,,,,4.0,1.0,1.0,,,2.0,1.0,,,,
rae5BYOri8Def-VVYZzpSg,60.0,60.0,60.0,60.0,11.0,60.0,60.0,,46.0,2.0,16.0,53.0,17.0,1.0,1.0,
rbjjAfKbeR9xniV-4lZMNw,45.0,38.0,51.0,43.0,5.0,45.0,58.0,1.0,12.0,4.0,3.0,20.0,11.0,,2.0,1.0
reXWH9Wo0ZTOuQsTMNOSxg,18.0,5.0,22.0,24.0,1.0,33.0,13.0,2.0,7.0,1.0,4.0,10.0,1.0,,1.0,
rgkwLKTmZdj72S1KmEkENg,46.0,19.0,60.0,24.0,15.0,27.0,60.0,1.0,4.0,,7.0,14.0,11.0,,3.0,
rj3zIk7t9ySGMxVGGTA8gg,58.0,10.0,60.0,60.0,3.0,42.0,58.0,,10.0,1.0,9.0,23.0,8.0,,,
rmQWX9e-FMtW3S48KkUF7Q,7.0,,10.0,9.0,2.0,8.0,4.0,,1.0,,,4.0,1.0,,,
rxY7canIJeXtICb6lprUcQ,15.0,3.0,17.0,18.0,1.0,17.0,13.0,2.0,5.0,1.0,,10.0,1.0,,1.0,
s-9OIo45O9SMoGpBzyL2fQ,21.0,6.0,8.0,18.0,3.0,36.0,12.0,,7.0,,,21.0,,,1.0,
s2f2diwImCaaui2SDpNh-A,10.0,2.0,4.0,12.0,2.0,29.0,7.0,1.0,1.0,,,15.0,,,,
s9alani4rCYMXMWTI5xS7w,18.0,7.0,37.0,27.0,3.0,12.0,24.0,3.0,11.0,1.0,2.0,9.0,1.0,,,
sIsQfDAV9QjgR4c_vi_UPw,13.0,7.0,21.0,4.0,1.0,21.0,42.0,,14.0,1.0,,9.0,2.0,,1.0,
sNzOsVvZlvSO_-sXs2MMHQ,48.0,21.0,60.0,25.0,15.0,32.0,60.0,1.0,6.0,,7.0,16.0,12.0,,3.0,1.0
sZ0pm4KX5z1n5SAAg96vVw,23.0,6.0,7.0,22.0,4.0,20.0,13.0,,8.0,,,20.0,,,1.0,
s_ni_uFL3rczrNiGQmyXHw,22.0,6.0,31.0,43.0,8.0,33.0,25.0,4.0,11.0,3.0,,32.0,,1.0,2.0,
sjcNiTr1YjpbFOMKkakH4Q,37.0,32.0,47.0,44.0,3.0,42.0,55.0,1.0,14.0,4.0,3.0,19.0,10.0,,,1.0
sq0pl58_QvhYsffM6Im-Yw,14.0,11.0,6.0,22.0,2.0,9.0,9.0,3.0,10.0,,,3.0,2.0,,,
szP7qE5LBQLbd9Kx7qPRJg,6.0,1.0,2.0,3.0,,14.0,7.0,6.0,,,,1.0,,,,
tKmqlKWOMMiU8pn0gLliXA,23.0,4.0,34.0,60.0,2.0,30.0,12.0,2.0,26.0,,1.0,16.0,2.0,,,
tNQUY-hc561X0LVgABqRXA,29.0,7.0,43.0,9.0,13.0,5.0,52.0,,2.0,,6.0,7.0,5.0,,3.0,
tWzPbuaUwhjkjIqE0YE4dA,15.0,4.0,25.0,15.0,1.0,15.0,10.0,,8.0,2.0,,8.0,1.0,,1.0,
tYvtL8O1YqcWcaN1xgGtrA,2.0,2.0,,2.0,,7.0,,,1.0,,,,1.0,,,
tpuKzQh5d6veDB-M9qU6Fw,1.0,,,1.0,,14.0,,,,,,3.0,,,,
ttarnopezxmp2ROB1N2PaA,14.0,3.0,16.0,17.0,1.0,28.0,13.0,3.0,7.0,,2.0,15.0,,,1.0,
tzQaJ4-X7wZocpYBKKCRhQ,59.0,22.0,60.0,45.0,7.0,59.0,34.0,,7.0,2.0,5.0,16.0,2.0,,7.0,
u-pywNLq06dgqR48kbFR9w,59.0,47.0,32.0,18.0,5.0,60.0,59.0,,13.0,1.0,4.0,23.0,6.0,2.0,2.0,
u1qumXEGzdxzl0lM3Sjf9Q,25.0,13.0,25.0,12.0,4.0,60.0,39.0,,5.0,,2.0,21.0,1.0,,2.0,
u4lNLYSrMWGJhFLoKwsBzw,3.0,2.0,1.0,7.0,,18.0,3.0,1.0,3.0,,,1.0,1.0,,,
uEucSd4jwY_zb10AcEye_g,30.0,9.0,34.0,48.0,4.0,34.0,27.0,3.0,13.0,3.0,1.0,10.0,5.0,,2.0,
uJRJJvVpdP5zZsy0EQwmDA,3.0,1.0,7.0,7.0,,9.0,4.0,3.0,2.0,1.0,,16.0,,,,
uZybAaC88oLnqR1FEUamGQ,12.0,,9.0,11.0,,26.0,8.0,3.0,5.0,,1.0,19.0,,,1.0,
u_gP88O25oTDpXSArKgaOw,19.0,5.0,60.0,25.0,6.0,28.0,36.0,2.0,19.0,2.0,,29.0,2.0,,,
ugXtAA14p4EoD42zMaF1Xw,30.0,9.0,31.0,47.0,4.0,37.0,25.0,3.0,13.0,3.0,1.0,10.0,5.0,,2.0,
uwYO55f9vlLdGXDIDNfhpA,1.0,,1.0,,,1.0,1.0,,,,,,,,,
v1aUahwzM8CTeLA0O7J8ww,20.0,1.0,36.0,56.0,4.0,57.0,14.0,,12.0,,3.0,16.0,2.0,,,
v5zt16ojbtRIU0I7VzqqVA,5.0,2.0,6.0,9.0,1.0,23.0,6.0,,3.0,,1.0,11.0,,,,
v8yKr4d-QiuyrMbpPFLJJA,29.0,10.0,21.0,42.0,4.0,34.0,14.0,3.0,5.0,,1.0,21.0,1.0,,2.0,
vLC830eWml152kxhrOlaNQ,19.0,4.0,30.0,19.0,6.0,25.0,29.0,1.0,11.0,4.0,2.0,28.0,4.0,,,
vOjAWfhzLaXHa1v5cGnuIQ,15.0,,27.0,2.0,1.0,21.0,16.0,3.0,6.0,,2.0,11.0,1.0,,1.0,
vQwfNjtwqXZwlWY0OzjbZw,,,4.0,,,10.0,1.0,,,1.0,,,2.0,,,
vR1kYG65txQtQOhMcY_P3g,5.0,2.0,,4.0,,16.0,1.0,1.0,,,,1.0,2.0,,1.0,
vRpU1rzh8dmbZfR-k5i1JQ,7.0,5.0,4.0,7.0,2.0,21.0,6.0,,3.0,1.0,,8.0,1.0,,,
vZX86Dvy1E_HuKTZOQKXRA,3.0,1.0,3.0,3.0,,13.0,,2.0,,,,2.0,1.0,,,
vZlFGUANhZ2ZemLvNyXZRg,3.0,1.0,2.0,11.0,1.0,11.0,1.0,2.0,2.0,,,3.0,,,,
vgV_bxW6_EYSlYR5CrrvwA,15.0,9.0,11.0,9.0,,24.0,14.0,,5.0,,2.0,15.0,,,1.0,
vlz27XvIB1eQ-r-qfBcuWw,60.0,51.0,60.0,44.0,16.0,50.0,60.0,1.0,11.0,3.0,7.0,24.0,15.0,,3.0,1.0
vu6PlPyKptsT6oEq50qOzA,60.0,21.0,60.0,60.0,9.0,44.0,60.0,,22.0,8.0,12.0,31.0,27.0,1.0,3.0,
w5BLpD2_aj9gyTMiStJ65Q,18.0,5.0,48.0,37.0,6.0,14.0,21.0,,29.0,3.0,4.0,26.0,,,,
w6bwuiCl388Fj7FmIeOMIA,45.0,6.0,55.0,48.0,7.0,38.0,51.0,2.0,13.0,8.0,7.0,31.0,19.0,1.0,5.0,
w8Frh2uJcT7eWBtPEBxfkA,14.0,3.0,44.0,14.0,,37.0,25.0,,13.0,1.0,,8.0,2.0,,,
wHALiNpbvcSJz9Ho4yNIYA,60.0,41.0,60.0,47.0,14.0,44.0,60.0,1.0,12.0,4.0,6.0,23.0,15.0,,3.0,1.0
wOkaZPQW2IRvG_eXYmdCYg,17.0,7.0,45.0,21.0,6.0,22.0,28.0,2.0,11.0,2.0,,20.0,1.0,,,
wTJhR3NdvpCB2ZAx_qRiqQ,27.0,8.0,47.0,60.0,3.0,29.0,13.0,1.0,26.0,2.0,,9.0,2.0,,1.0,
waY0VFsZX6c45i8hp8fNsw,23.0,7.0,60.0,38.0,3.0,16.0,46.0,,11.0,2.0,4.0,11.0,1.0,,,
wdlyeH5ug7uZpvtb-N97fQ,22.0,1.0,15.0,3.0,,20.0,19.0,,3.0,,7.0,8.0,5.0,,,
weV0R2I-nc73zbmkd-Etdw,60.0,60.0,60.0,60.0,8.0,60.0,60.0,,41.0,2.0,8.0,47.0,9.0,3.0,1.0,
wk5zGwe_czrEZ0RjzwXqGA,15.0,18.0,19.0,36.0,2.0,13.0,20.0,1.0,12.0,1.0,1.0,10.0,8.0,,,
wl9l3GJgisM2tDkrngYV1Q,32.0,1.0,18.0,4.0,,14.0,24.0,2.0,4.0,,9.0,3.0,6.0,,1.0,
wvEGC525cGJZGmqVFJW57A,5.0,4.0,6.0,30.0,1.0,9.0,9.0,1.0,8.0,,,5.0,1.0,,,
wxTdrL-DzyBch1hxxokX0g,26.0,5.0,34.0,16.0,6.0,42.0,40.0,1.0,17.0,3.0,3.0,38.0,9.0,,,
wxzx3duu1c0CcomzEOvfOQ,18.0,2.0,16.0,17.0,1.0,21.0,11.0,3.0,7.0,,1.0,13.0,1.0,,1.0,
x7m7HtntkUCqam9qON6h6A,22.0,5.0,39.0,59.0,4.0,57.0,15.0,,13.0,,4.0,18.0,2.0,,,
xErl0-LbQO9n-5e6ZQQ-Uw,20.0,8.0,10.0,30.0,3.0,30.0,15.0,2.0,4.0,,2.0,14.0,2.0,,2.0,
xJOqHjh0EpCww-rNla6iPA,34.0,1.0,23.0,4.0,,17.0,26.0,2.0,4.0,,9.0,4.0,6.0,,1.0,
xQTgUtgO_9opATaX22PX7A,4.0,1.0,11.0,1.0,2.0,4.0,3.0,1.0,,,,,,,,
xQip7O-KABOtzBb-an4MIw,23.0,2.0,33.0,16.0,4.0,24.0,27.0,4.0,5.0,4.0,4.0,21.0,5.0,,3.0,
xRbP2xtvLzjzHvC_dqcCKg,,,1.0,5.0,1.0,4.0,2.0,1.0,1.0,,,,,,,
xRxqebiQobZqJIRtDxnZsA,18.0,4.0,21.0,21.0,2.0,25.0,21.0,4.0,9.0,1.0,,21.0,1.0,1.0,,
xYEUC7yO_c95cOuv3DfxvA,15.0,6.0,1.0,3.0,,9.0,5.0,7.0,1.0,,,2.0,,,,
x_Sy4mmXC9aoo1B8fTQ5uA,1.0,,1.0,,,,,,,,,1.0,,,,
xc9iz3CT9v133LFdjhOZcQ,8.0,1.0,11.0,17.0,,22.0,4.0,2.0,9.0,1.0,3.0,8.0,,,1.0,
xdAgbLBQcffIxI8mYgjT1Q,10.0,,26.0,40.0,2.0,34.0,11.0,,8.0,,4.0,14.0,1.0,,,
xlIRI4PWY5uhOBdObYsscA,,,3.0,1.0,,,1.0,,,,,,,,,
xqH038QcquJEMm5LIZHd5w,36.0,13.0,40.0,15.0,13.0,15.0,54.0,,2.0,,5.0,10.0,4.0,,3.0,
xsG1SSVsm0YdL6-PaoKV_A,60.0,42.0,60.0,60.0,11.0,60.0,60.0,,31.0,4.0,8.0,37.0,7.0,1.0,1.0,
y3apOqnMuG-FMaRox5jKpg,23.0,7.0,60.0,39.0,3.0,19.0,46.0,,10.0,2.0,4.0,11.0,3.0,,,
yAiBbQSOVPngdQQg9Bs6Sw,14.0,6.0,13.0,16.0,2.0,15.0,11.0,1.0,3.0,,1.0,16.0,1.0,,,
yEhc3Kq8lSBOdNcCB9RYWg,24.0,9.0,13.0,27.0,1.0,19.0,16.0,2.0,3.0,1.0,1.0,10.0,,,1.0,
yNFkf19tzELzDEo2MA5-Yg,5.0,,3.0,3.0,,18.0,12.0,,5.0,,3.0,7.0,,,,
yNMCITEPGh6cgqd6VDfQOg,18.0,6.0,21.0,54.0,1.0,42.0,17.0,,9.0,,6.0,19.0,2.0,,3.0,
yNU6sPRWzVl0ngCRqat1TQ,10.0,1.0,8.0,56.0,,32.0,9.0,2.0,12.0,,2.0,7.0,,,,
yQ5_zQbdfiexfvDe90__KQ,59.0,10.0,60.0,60.0,3.0,51.0,60.0,,17.0,1.0,10.0,28.0,17.0,1.0,2.0,
y_ON3QtBahCKAx4KZ4K72w,2.0,,6.0,5.0,2.0,6.0,4.0,,1.0,,,6.0,,,,
ybBJtVElvdr7tWub4sEFFw,37.0,30.0,34.0,52.0,2.0,14.0,34.0,,14.0,2.0,2.0,9.0,15.0,,,
yhOdQqSZpK7LmRlFzKnbYQ,12.0,3.0,6.0,37.0,2.0,37.0,13.0,3.0,5.0,1.0,,18.0,1.0,,1.0,
yi9xXidbjh_bTM9J0MElwQ,10.0,4.0,5.0,13.0,2.0,14.0,10.0,1.0,3.0,,1.0,18.0,1.0,,,
yiFStC0eaA6Zp5sgWNV8XQ,,,1.0,8.0,,9.0,1.0,,,,,3.0,,,,
z044R1luJTuVtzUGUA9d-A,19.0,3.0,47.0,25.0,5.0,11.0,24.0,,23.0,3.0,6.0,20.0,,,,
z13gyo3YQnqPYRoQXMxvEg,39.0,10.0,60.0,26.0,13.0,26.0,60.0,1.0,6.0,1.0,7.0,11.0,11.0,,3.0,1.0
z3B84RJM47aCnfZ69ai8cA,60.0,56.0,60.0,39.0,15.0,56.0,60.0,1.0,7.0,1.0,6.0,22.0,13.0,,3.0,1.0
z9CN58fSrA46ggyb6OnCnQ,5.0,,3.0,5.0,1.0,19.0,8.0,1.0,2.0,,,8.0,,,,
zEZi-VmBSZaDq09ab2bT9g,13.0,3.0,8.0,19.0,,6.0,10.0,2.0,6.0,1.0,3.0,6.0,1.0,,1.0,
zFxD8QinHt69Bs7M2mgB-Q,60.0,54.0,60.0,60.0,9.0,52.0,60.0,,20.0,3.0,11.0,31.0,3.0,,10.0,
zR_f2QngVJFu9kkRpxXvYQ,60.0,60.0,60.0,60.0,8.0,55.0,60.0,,21.0,2.0,18.0,46.0,5.0,,8.0,
zT5gi6FnFR-qna_orP1fwA,8.0,3.0,3.0,6.0,1.0,11.0,2.0,4.0,,1.0,,,,,,
zVkmaOTMq2xpkbK9whCLmQ,35.0,1.0,26.0,4.0,,17.0,28.0,2.0,4.0,,9.0,6.0,8.0,,1.0,
ziJexMx2QRd4kYMVbvaezQ,44.0,19.0,60.0,27.0,16.0,32.0,60.0,1.0,5.0,,6.0,14.0,12.0,,3.0,1.0
ztL8KI0ed0snCiK88ZUfNw,60.0,60.0,55.0,56.0,10.0,60.0,60.0,,36.0,2.0,7.0,41.0,7.0,3.0,2.0,
zvIbFkcZwqhTuDF7t7eQsQ,19.0,10.0,44.0,9.0,1.0,27.0,26.0,2.0,18.0,,2.0,7.0,2.0,,,1.0
